"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"2681","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois é, e coincidentemente essa manifestação só vem após a gente descobrir o que estava acontecendo com a Covaxin. Infelizmente, Sra. Regina Célia, eu tenho percebido aqui que, para algumas perguntas, a senhora tem uma boa memória, a senhora lembra datas, horário, mês; para outras perguntas feitas à senhora, a senhora às vezes tem dificuldade de se lembrar de datas, horário, mês... Eu não faço nenhum prejulgamento, mas creio que a sua chegada, hoje, aqui, poderia ter dado uma contribuição muito grande à CPI, porque eu não acredito que a senhora seja a responsável direta da compra da Covaxin. Não acredito. Não é a senhora que tratou de preço, não é a senhora que tratou de... Isso veio já do contrato, e a senhora só era fiscal desse contrato. O termo do contrato não foi feito pela senhora. Os termos do contrato foram assinados por outras pessoas, mas a senhora, como fiscal do contrato, era uma peça-chave para que o Brasil pudesse adquirir vacina nesse momento que nós estamos precisando. Dito isso, eu vou passar a palavra para mais dois Senadores e vou encerrar. "
"2682","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Presidente, só... "
"2683","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Mas queria aqui dizer uma coisa, Senador Randolfe. "
"2684","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Pois não. "
"2685","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Hoje, pela manhã, eu perdi um amigo irmão meu, um irmão com quem convivi muitas vezes mais do que com meus próprios irmãos de sangue, o Sr. Otávio Raman Neves, que é proprietário de uma rede de comunicação no meu Estado. Eu convivi com ele durante 40 anos. Infelizmente a Covid o levou. Ele não teve oportunidade de tomar vacina. Ele está há quatro meses internado. Ele estava intubado com Ecmo. E a gente perde uma pessoa muito querida por mim, pela minha família e por muitas pessoas – eu que estou falando. Ele era uma pessoa boa, uma pessoa do bem. Assim como ele faleceu, outros milhares de brasileiros estão sofrendo pela perda de alguém querido neste momento. Então, hoje foi um dia muito triste para mim, muito triste, porque, apesar de a CPI fazer um esforço muito grande, a gente ainda não consegue, infelizmente... E a Senadora Eliziane fala que, com a ajuda de Jesus, nós vamos conseguir controlar isso.         Por isso, eu quero aqui, como Presidente da CPI, dizer à família do Otávio Raman Neves que o meu sentimento... E que esta CPI não irá parar, Senador Randolfe. Nós iremos ter recesso; a CPI vai funcionar no recesso. Nós não temos o direito, como Senadores e Senadoras, de tirar férias enquanto pessoas estão morrendo. Nós não temos esse direito, e ninguém pode nos obrigar a ter esse direito. Nós temos a vida toda para tirar férias. Agora não dá para tirar férias com pessoas com pessoas sendo vítimas da Covid pelo negacionismo, pela falta de espírito público, como eu tenho visto aqui, servidores se reunir em restaurante para tratar de propina, como eu vejo a Sra. Regina Célia, que poderia ter feito esse relatório antes de tirar férias, mas esperou para a senhora voltar para tirar férias. Enquanto a senhora estava de férias, enquanto nós provavelmente estaríamos no recesso, estaria morrendo gente, Senador Randolfe. Por isso, a CPI irá continuar em pleno recesso; nós iremos continuar trabalhando. Vou passar a palavra ao Senador Izalci. "
"2686","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Para interpelar.)","Bloco Parlamentar Senado Independente","REDE","AP","Para interpelar","Presidente, é só um minuto, só 30 segundos. Cumprimentando V. Exa. pela decisão, só uma pergunta: qual a relação sua, Dra. Regina, com o Sr. Thiago Fernandes? A senhora trabalha junto? "
"2687","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Sim, ele é assessor no Núcleo de Insumos ao qual eu pertenço. Assessor técnico. "
"2688","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Nesse contrato qual foi o papel dele? "
"2689","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Ele assinou o termo de referência... Preparou o termo de referência. Na nossa área tem divisões de tarefas. Uma equipe prepara todo o início do processo de contratação, que é o termo de referência, e a outra equipe cuida da distribuição e fiscalização. "
"2690","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Então, ele participou desse contrato? "
